       sample #	     V5	   MLII
          12504	   1001	   1033
          12505	    999	   1030
          12506	    997	   1031
          12507	    995	   1027
          12508	    993	   1029
          12509	    995	   1032
          12510	   1000	   1031
          12511	    997	   1030
          12512	    997	   1028
          12513	    995	   1027
          12514	    992	   1025
          12515	    995	   1029
          12516	    998	   1028
          12517	    997	   1028
          12518	    994	   1027
          12519	    993	   1024
          12520	    992	   1025
          12521	    993	   1025
          12522	    997	   1028
          12523	    995	   1026
          12524	    997	   1026
          12525	    991	   1024
          12526	    990	   1026
          12527	    997	   1029
          12528	    999	   1030
          12529	    998	   1029
          12530	    997	   1026
          12531	    995	   1025
          12532	    995	   1026
          12533	    997	   1029
          12534	    999	   1032
          12535	    999	   1029
          12536	    996	   1025
          12537	    993	   1025
          12538	    994	   1027
          12539	    999	   1030
          12540	   1000	   1031
          12541	   1001	   1031
          12542	    998	   1026
          12543	    994	   1027
          12544	    995	   1027
          12545	    997	   1031
          12546	    998	   1033
          12547	    997	   1030
          12548	    997	   1027
          12549	    992	   1026
          12550	    993	   1028
          12551	    997	   1032
          12552	    999	   1033
          12553	    998	   1028
          12554	    997	   1026
          12555	    993	   1024
          12556	    992	   1024
          12557	    995	   1029
          12558	    997	   1029
          12559	    994	   1028
          12560	    997	   1026
          12561	    992	   1025
          12562	    989	   1025
          12563	    993	   1024
          12564	    996	   1028
          12565	    994	   1025
          12566	    991	   1022
          12567	    988	   1023
          12568	    987	   1025
          12569	    989	   1027
          12570	    994	   1027
          12571	    992	   1027
          12572	    991	   1023
          12573	    987	   1021
          12574	    989	   1023
          12575	    989	   1024
          12576	    991	   1029
          12577	    992	   1025
          12578	    987	   1024
          12579	    985	   1024
          12580	    985	   1023
          12581	    989	   1025
          12582	    991	   1026
          12583	    990	   1023
          12584	    989	   1023
          12585	    984	   1021
          12586	    983	   1024
          12587	    987	   1027
          12588	    989	   1026
          12589	    989	   1023
          12590	    986	   1021
          12591	    983	   1021
          12592	    981	   1019
          12593	    981	   1027
          12594	    987	   1028
          12595	    985	   1026
          12596	    985	   1022
          12597	    983	   1020
          12598	    984	   1021
          12599	    985	   1024
          12600	    987	   1026
          12601	    984	   1023
          12602	    984	   1022
          12603	    982	   1019
          12604	    984	   1024
          12605	    984	   1025
          12606	    987	   1027
          12607	    985	   1023
          12608	    983	   1020
          12609	    980	   1020
          12610	    980	   1022
          12611	    982	   1024
          12612	    985	   1028
          12613	    985	   1024
          12614	    984	   1021
          12615	    981	   1020
          12616	    981	   1023
          12617	    981	   1025
          12618	    985	   1026
          12619	    985	   1026
          12620	    981	   1023
          12621	    980	   1022
          12622	    981	   1022
          12623	    983	   1025
          12624	    985	   1029
          12625	    983	   1024
          12626	    985	   1023
          12627	    981	   1022
          12628	    980	   1025
          12629	    981	   1023
          12630	    986	   1026
          12631	    985	   1025
          12632	    983	   1020
          12633	    977	   1018
          12634	    981	   1023
          12635	    981	   1026
          12636	    984	   1028
          12637	    984	   1025
          12638	    983	   1022
          12639	    977	   1020
          12640	    979	   1021
          12641	    982	   1025
          12642	    986	   1026
          12643	    984	   1027
          12644	    985	   1022
          12645	    983	   1020
          12646	    979	   1023
          12647	    984	   1023
          12648	    988	   1026
          12649	    987	   1025
          12650	    985	   1022
          12651	    982	   1023
          12652	    981	   1024
          12653	    986	   1027
          12654	    986	   1027
          12655	    984	   1026
          12656	    982	   1023
          12657	    981	   1022
          12658	    982	   1025
          12659	    981	   1029
          12660	    987	   1030
